TIME_PERIOD,PUBLICATION_MONTH,ORDER,PROVIDER_CODE,PROVIDER_NAME,SHMI_VALUE,SHMI_BANDING,PO_LL,PO_UL,OD_LL,OD_UL,OBSERVED,EXPECTED,ELECTIVE_DEPTH,NONELECTIVE_DEPTH,PALLIATIVE_DEATHS,PALLIATIVE_CODE
NOV21_OCT22,MAR_23,47,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,1.0023,2,0.9377,1.0652,0.8943,1.1182,2375,2370,5.6346,6.4483,42,2.6
NOV21_OCT22,MAR_23,47,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,1.184,1,0.916,1.0893,0.889,1.1249,1520,1285,6.2609,6.9975,48,2.6
NOV21_OCT22,MAR_23,47,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,0.9939,2,0.9313,1.0721,0.8929,1.12,1930,1940,4.2064,4.9438,41,2.1
NOV21_OCT22,MAR_23,47,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,0.8966,2,0.9188,1.0861,0.8897,1.1239,1235,1380,4.4754,5.2656,44,2.2
NOV21_OCT22,MAR_23,47,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,1.1269,2,0.9019,1.1054,0.8848,1.1302,1050,935,5.8449,5.9575,32,1.8
NOV21_OCT22,MAR_23,47,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,1.114,2,0.9355,1.0675,0.8938,1.1188,2460,2205,4.5746,4.7014,43,1.7
NOV21_OCT22,MAR_23,47,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,1.0828,2,0.9224,1.082,0.8907,1.1227,1640,1515,4.1515,3.7981,41,2.1
NOV21_OCT22,MAR_23,47,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,0.7569,3,0.9311,1.0724,0.8928,1.12,1460,1930,6.7676,5.9383,52,1.7
NOV21_OCT22,MAR_23,47,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,0.8913,3,0.936,1.0669,0.8939,1.1186,2000,2245,4.8601,5.7866,60,3.3
NOV21_OCT22,MAR_23,47,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,1.0101,2,0.8982,1.1096,0.8836,1.1317,875,865,4.7838,4.5056,38,1.8
NOV21_OCT22,MAR_23,47,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,0.8529,3,0.8805,1.1304,0.8776,1.1395,530,620,5.9138,6.8355,37,0.8
NOV21_OCT22,MAR_23,47,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,1.0965,2,0.9415,1.061,0.8951,1.1172,2950,2690,6.6362,5.8578,32,2.3
NOV21_OCT22,MAR_23,47,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,0.7502,3,0.9385,1.0642,0.8945,1.118,1825,2435,7.1417,6.9954,62,2.4
NOV21_OCT22,MAR_23,47,R1F,ISLE OF WIGHT NHS TRUST,0.9183,2,0.8981,1.1097,0.8836,1.1317,795,865,5.9345,6.8057,64,3.6
NOV21_OCT22,MAR_23,47,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1.071,2,0.9166,1.0886,0.8891,1.1247,1395,1305,6.0185,6.7498,36,2.6
NOV21_OCT22,MAR_23,47,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,1.0865,2,0.9198,1.085,0.89,1.1236,1535,1410,4.4719,5.4947,49,2.4
NOV21_OCT22,MAR_23,47,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,0.9951,2,0.9405,1.062,0.8949,1.1175,2590,2605,7.2229,7.0001,50,2.4
NOV21_OCT22,MAR_23,47,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,0.7942,3,0.9143,1.0912,0.8885,1.1255,980,1235,4.985,4.208,54,1.3
NOV21_OCT22,MAR_23,47,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,0.9684,2,0.9342,1.069,0.8935,1.1192,2050,2120,5.8616,6.5605,55,2.4
NOV21_OCT22,MAR_23,47,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,1.129,1,0.9453,1.0569,0.8958,1.1163,3490,3090,4.7564,5.9092,35,2.1
NOV21_OCT22,MAR_23,47,RJ2,LEWISHAM AND GREENWICH NHS TRUST,0.964,2,0.9335,1.0698,0.8934,1.1194,2000,2075,3.7342,4.3421,37,1.4
NOV21_OCT22,MAR_23,47,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1.0281,2,0.947,1.0551,0.8961,1.1159,3380,3285,5.7699,6.838,55,3.4
NOV21_OCT22,MAR_23,47,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,0.7968,3,0.9412,1.0613,0.895,1.1173,2125,2670,5.2571,5.159,30,1.1
NOV21_OCT22,MAR_23,47,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.9139,2,0.9377,1.0652,0.8943,1.1182,2160,2365,4.4749,4.9023,31,1.1
NOV21_OCT22,MAR_23,47,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,0.9774,2,0.9503,1.0515,0.8967,1.1152,3660,3745,5.6946,5.3052,42,1.9
NOV21_OCT22,MAR_23,47,RPA,MEDWAY NHS FOUNDATION TRUST,1.1253,1,0.9211,1.0835,0.8904,1.1232,1645,1460,5.6881,5.0546,42,1.8
NOV21_OCT22,MAR_23,47,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,1.1401,1,0.9562,1.0452,0.8977,1.114,5525,4845,5.2279,4.9361,28,1.5
NOV21_OCT22,MAR_23,47,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,0.9512,2,0.9203,1.0844,0.8901,1.1234,1360,1430,5.7398,5.4135,24,1.3
NOV21_OCT22,MAR_23,47,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,1.0525,2,0.9372,1.0657,0.8942,1.1183,2455,2330,5.8372,6.0438,35,1.7
NOV21_OCT22,MAR_23,47,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1.0739,2,0.9118,1.094,0.8878,1.1264,1250,1160,4.6274,3.8482,51,2.2
NOV21_OCT22,MAR_23,47,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1.247,1,0.9396,1.0631,0.8947,1.1177,3140,2520,4.8534,5.0767,55,3.6
NOV21_OCT22,MAR_23,47,RVJ,NORTH BRISTOL NHS TRUST,0.9816,2,0.9356,1.0674,0.8938,1.1188,2175,2215,5.5059,5.1825,43,1.6
NOV21_OCT22,MAR_23,47,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,1.0702,2,0.9252,1.0789,0.8914,1.1218,1745,1630,4.2799,5.0438,35,2.3
NOV21_OCT22,MAR_23,47,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,0.9971,2,0.9104,1.0956,0.8874,1.1269,1120,1125,4.7485,5.3985,46,2.5
NOV21_OCT22,MAR_23,47,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,0.9656,2,0.9285,1.0753,0.8922,1.1208,1725,1785,5.9027,6.4007,39,1.9
NOV21_OCT22,MAR_23,47,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,1.0854,2,0.9374,1.0655,0.8942,1.1183,2545,2345,4.1697,4.8008,43,2.4
NOV21_OCT22,MAR_23,47,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,0.9159,2,0.9282,1.0756,0.8921,1.1209,1625,1775,4.4707,4.7631,53,1.8
NOV21_OCT22,MAR_23,47,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,1.0689,2,0.95,1.0518,0.8967,1.1152,3965,3710,6.0768,6.0752,43,2.4
NOV21_OCT22,MAR_23,47,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,1.0279,2,0.9341,1.0691,0.8935,1.1192,2170,2110,5.3476,5.2153,21,1.4
NOV21_OCT22,MAR_23,47,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,0.9253,2,0.9425,1.0599,0.8953,1.117,2585,2790,4.9013,4.7093,42,1.9
NOV21_OCT22,MAR_23,47,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,1.0298,2,0.9497,1.0522,0.8966,1.1153,3765,3655,7.7285,6.6617,39,1.7
NOV21_OCT22,MAR_23,47,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.9696,2,0.9466,1.0555,0.8961,1.116,3140,3240,6.4074,6.2024,55,2.4
NOV21_OCT22,MAR_23,47,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,0.9793,2,0.9432,1.0591,0.8954,1.1168,2805,2865,5.7182,6.0402,41,1.9
NOV21_OCT22,MAR_23,47,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,0.9766,2,0.9306,1.073,0.8927,1.1202,1855,1895,3.7586,4.5661,60,2.6
NOV21_OCT22,MAR_23,47,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,1.0096,2,0.929,1.0747,0.8923,1.1207,1830,1815,4.5991,5.0124,34,1.8
NOV21_OCT22,MAR_23,47,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,0.9774,2,0.9449,1.0574,0.8957,1.1164,2970,3035,5.28,5.9407,40,2
NOV21_OCT22,MAR_23,47,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,0.844,3,0.9395,1.0631,0.8947,1.1177,2125,2515,6.6656,6.2291,37,1.6
NOV21_OCT22,MAR_23,47,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,0.6226,3,0.9288,1.0749,0.8923,1.1207,1125,1805,6.395,7.3402,58,2.7
NOV21_OCT22,MAR_23,47,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,1.0341,2,0.9273,1.0765,0.8919,1.1212,1790,1730,4.7717,5.2341,34,1.8
NOV21_OCT22,MAR_23,47,RNZ,SALISBURY NHS FOUNDATION TRUST,1.1106,2,0.9008,1.1066,0.8845,1.1306,1015,910,4.8745,4.4516,49,2.2
NOV21_OCT22,MAR_23,47,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,1.0476,2,0.9263,1.0778,0.8917,1.1215,1760,1680,4.7662,5.6371,31,1.4
NOV21_OCT22,MAR_23,47,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.9839,2,0.9462,1.0559,0.896,1.1161,3145,3200,5.2786,4.9312,39,2.1
NOV21_OCT22,MAR_23,47,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,1.0327,2,0.9294,1.0742,0.8924,1.1205,1895,1835,5.3074,5.5207,12,0.7
NOV21_OCT22,MAR_23,47,RH5,SOMERSET NHS FOUNDATION TRUST,1.0666,2,0.928,1.0758,0.8921,1.121,1880,1765,5.3679,5.2585,20,1.5
NOV21_OCT22,MAR_23,47,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,1.0555,2,0.9358,1.0672,0.8939,1.1187,2355,2230,4.8082,5.7928,43,2
NOV21_OCT22,MAR_23,47,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,1.0769,2,0.9421,1.0603,0.8952,1.1171,2965,2755,5.6782,7.2993,28,2
NOV21_OCT22,MAR_23,47,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,1.0666,2,0.9141,1.0914,0.8884,1.1256,1310,1225,4.2141,5.1152,29,1.3
NOV21_OCT22,MAR_23,47,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,1.0186,2,0.9108,1.0952,0.8875,1.1268,1155,1135,4.3951,5.5103,41,3.5
NOV21_OCT22,MAR_23,47,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.9212,2,0.9245,1.0797,0.8912,1.1221,1475,1600,5.3097,6.0769,58,2.4
NOV21_OCT22,MAR_23,47,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,1.0318,2,0.9338,1.0694,0.8934,1.1193,2160,2095,6.1307,5.5571,51,2
NOV21_OCT22,MAR_23,47,RWJ,STOCKPORT NHS FOUNDATION TRUST,0.9747,2,0.9254,1.0787,0.8914,1.1218,1595,1635,5.0492,5.5691,24,1.2
NOV21_OCT22,MAR_23,47,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,0.9637,2,0.9269,1.0771,0.8918,1.1213,1645,1710,6.8942,7.633,47,2.5
NOV21_OCT22,MAR_23,47,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,1.0605,2,0.909,1.0971,0.887,1.1274,1155,1090,6.7875,6.383,27,1.4
NOV21_OCT22,MAR_23,47,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,1.1392,1,0.9289,1.0748,0.8923,1.1207,2060,1810,5.3596,5.2577,23,1.3
NOV21_OCT22,MAR_23,47,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,0.9599,2,0.8974,1.1106,0.8834,1.132,815,850,3.8845,3.6927,48,1.7
NOV21_OCT22,MAR_23,47,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,0.9071,2,0.9397,1.0629,0.8947,1.1177,2300,2535,6.4105,5.4017,41,1.7
NOV21_OCT22,MAR_23,47,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,1.0428,2,0.9138,1.0917,0.8884,1.1257,1270,1220,4.8271,4.439,37,1.4
NOV21_OCT22,MAR_23,47,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1.0292,2,0.9177,1.0874,0.8894,1.1243,1380,1340,3.5188,4.0979,26,1.3
